Angelo's Italian Pastries #2,153 Lowell Lane,West Seneca
Antones at the Fair [Food Truck],196 Orchard Park Road,West Seneca
Applebee's #62,1050 Union Road,West Seneca
Arabian Oasis,1600 Southwestern Boulevard,West Seneca
Arby's Restaurant,2300 Union Road,West Seneca
Asian Star Restaurant,4060 Seneca Street,West Seneca
Balistreri's Pastries Plus,1757 Orchard Park Road,West Seneca
Bon Bon's Gluten Free Bakery Inc.,1298 Orchard Park Road,West Seneca
Buffalo's Best Catering Co.,1436 Ridge Road,West Seneca
Buffalo Niagara Court Center,425 Meyer Road,West Seneca
Carmen's Catering,1193 Center Road,West Seneca
Carriager's Social Club,224 Fisher Road,West Seneca
Catalyst Fitness,2745 Seneca Street,West Seneca
Cater Tots,2181 Clinton Street,West Seneca
Chang's Garden,1753 Orchard Park Road,West Seneca
Christe's Restaurant,1056 Union Road,West Seneca
Clinton Bar & Grill,2460 Clinton Street,West Seneca
Clinton Elementary School,4100 Clinton Street,West Seneca
Connor's Restaurant,3465 Seneca Street,West Seneca
Country Inn and Suites by Carlson,164 B Slade Avenue,West Seneca
Creative Creations Cakery,62   Flohr Avenue,West Seneca
Crossroads Bar & Grill,924 Indian Church Road,West Seneca
Dave's Kitchen,355 Harlem Road,West Seneca
Denny's Restaurant #8135,1881 Ridge Road,West Seneca
Diva's Pizzeria,2123 Clinton Street,West Seneca
Don Juan Mexican Bar & Grill,484 Harlem Road,West Seneca
Duffs of Orchard Park,3090 Orchard Park Road,West Seneca
Dunkin Donuts/Baskin Robbins,1145 Union Road,West Seneca
Ebenezer Ale House,4348 Seneca Street,West Seneca
Ebenezer Stop & Shop,1850 Union Road,West Seneca
Ebenezer United Church of Christ,630 Main Street,West Seneca
Eileen's Centerview Bakery,465 Center Road,West Seneca
Ella's Funnel Cakes,153 Lowell Lane,West Seneca
Ferro's Famous NY Pizza,3521 Seneca Street,West Seneca
First Baptist Church Cafe,511 Union Road,West Seneca
Flattery's,1130 Orchard Park Road,West Seneca
Fontana's Grove,2299 Clinton Street,West Seneca
Fourteen Holy Helpers Hall,1345 Indian Church Road,West Seneca
Friendly Chinese Buffet,800 Harlem Road,West Seneca
Frontier Food Service Corporation,912 Union Road,West Seneca
Gardenview Restaurant,1744 Union Road,West Seneca
Geppetto's Pizza,16 French Lea Road,West Seneca
Ginny's Catering,146 Reserve Road (Church),West Seneca
Gordy's Inn Too,3220 Seneca Street,West Seneca
Great Lakes Pizza Company,444 Indian Church Road,West Seneca
Great Lakes Station Ice Cream,3 North America Drive,West Seneca
Gregor's Garden Grove,3270 Clinton Street,West Seneca
Hampton Inn,1750 Ridge Road,West Seneca
Holiday's Niteclub,935 Harlem Road,West Seneca
Hot Wok Restaurant,1100 Southwestern Boulevard,West Seneca
Ironworker Local #6,196 Orchard Park Road,West Seneca
Jim's Steak Out,4000 Seneca Street,West Seneca
Just Pizza,887 Center Road,West Seneca
J.P. Pappas Sports Bar,1780 Orchard Park Road,West Seneca
Kentucky Fried Chicken,1175 Union Road,West Seneca
Kloc's Grove,1245 Seneca Creek Road,West Seneca
Kone King,865 Center Road,West Seneca
Kotecki's Grandview Grove,4685 Seneca Street,West Seneca
Louie's Texas Hots,777 Harlem Road,West Seneca
LT's Olde Tyme Submarines,1311 Union Road,West Seneca
Lucky's Family Restaurant,3400 Transit Road,West Seneca
Macedonian Restaurant,2195 Clinton Street,West Seneca
Mandy's,3796 Clinton Street,West Seneca
McDonald's,1154 Union Road,West Seneca
Mighty Taco,2884 Ridge Road,West Seneca
Ms. B's Pizzeria & Grille,1492 Southwestern Boulevard,West Seneca
New China Express 238 Inc,238 Center Road,West Seneca
Nick Charlaps at Antoinette's on the Hill,1203 Union Road,West Seneca
Nickel Creek Cafe,4717 Clinton Street,West Seneca
Nino's Pizzeria,1737 Orchard Park Road,West Seneca
Northwood Elementary School,250 Northwood Drive,West Seneca
Olive Branch Family Restaurant,2343 Union Road,West Seneca
Papa Geno's,1100 Southwestern Boulevard 360,West Seneca
Pasquale's,3720 Seneca Street,West Seneca
Paula's Donuts of West Seneca,936 Union Road,West Seneca
Pete's Eats (The Edge Bowling Center),2071 Clinton Street,West Seneca
Picasso's Pizza Restaurant,2193 Union Road,West Seneca
Pocketeer Billiards,2444 Clinton Street,West Seneca
Potter Career & Technical Center,705 Potter Road,West Seneca
Potters Field,425 Potters Road,West Seneca
Queen of Heaven School,839 Mill Road,West Seneca
Renaissance Addiction Services,920 Harlem Road,West Seneca
Riley's Lounge,1781 Orchard Park Road,West Seneca
RJ Concessions,220 Center Road,West Seneca
Rockin' Buffalo Saloon,1800 Union Road,West Seneca
Route 16 Ice Cream,2820 Seneca Street,West Seneca
Rusty Buffalo,270 Center Road,West Seneca
Santora's Pizza Restaurant,3440 Transit Road,West Seneca
SC Lounge,2115 Clinton Street,West Seneca
Scharf's German Restaurant,2683 Clinton Street,West Seneca
Schwabl's Restaurant,789 Center Road,West Seneca
Seneca Hose Company No 1,2801 Seneca Street,West Seneca
Seneca Towne Restaurant,3445 Seneca Street,West Seneca
Slippery Pig Catering,1345 Indian Church Road,West Seneca
Southgate Pizza,1042 Union Road,West Seneca
Spinner's,164 Orchard Park Road,West Seneca
Stack Burger,174 Orchard Park Road,West Seneca
Star Walk Buffet,980 Union Road,West Seneca
Staybridge Suites Food Service,164 Slade Avenue,West Seneca
Strikers,50 Michael Road,West Seneca
St. John's Evangelical Lutheran Church,3512 Clinton Street,West Seneca
Subway,1881 Ridge Road,West Seneca
Subway,1100 Southwestern Boulevard,West Seneca
Subway,1032 Union Road,West Seneca
Sunset Lanes,331 Old French Road,West Seneca
The Blue Wall,2720 Seneca Street,West Seneca
The Fire House Sports Bar & Grill,2141 Clinton Street,West Seneca
The Original Ultima Taco,507 Center Road,West Seneca
The Poked Yolk,3100 Transit Road,West Seneca
Tim Horton's,2413 Clinton Street,West Seneca
Tim Horton Donuts,3515 Seneca Street,West Seneca
Tim Hortons,1481 Union Road,West Seneca
Tim Hortons,259 Orchard Park Road,West Seneca
Tim Hortons - In Express Mart,697 Orchard Park Road,West Seneca
TK's Pizza,3815 Clinton Street,West Seneca
Trinity Lutheran School,146 Reserve Road,West Seneca
Uncle Pudgy's,276 Center Road,West Seneca
Union Family Restaurant,1747 Union Road,West Seneca
United Church Manor,50 North Avenue,West Seneca
Vinny's,2704 Clinton Street,West Seneca
Wendy's Old Fashioned Hamburgers # 817,2021 Ridge Road,West Seneca
West Seneca East Middle School,1445 Center Road,West Seneca
West Seneca East Senior High School,4760 Seneca Street,West Seneca
West Seneca Little Loop Football,4620 Seneca Street Rear,West Seneca
West Seneca Post# 8113,299 Leydecker Road,West Seneca
West Seneca Senior Center,4620 Seneca Street,West Seneca
West Seneca Veteran's Club,965 Center Road,West Seneca
West Seneca West Elementary School,1397 Orchard Park Road,West Seneca
West Seneca West Middle School,395 Center Road,West Seneca
West Seneca West Senior High School,3330 Seneca Street,West Seneca
Wimbeldon Bowling,220 Center Road,West Seneca
Wimbledon Lanes Snack Bar,220 Center Road,West Seneca
Winchester Elementary School,650 Harlem Road,West Seneca
Yummy Yogurt Spot,1066 Union Road,West Seneca
12 Gates Brewing Company,80 Earhart Drive,Williamsville
800 Maple,800 Maple Road,Williamsville
Abbey Square,784 Wehrle Drive,Williamsville
Amaretto Italian Bistro,7170 Transit Road,Williamsville
Amberleigh Retirement Community,2330 Maple Road,Williamsville
Amherst Girls Softball League,1615 Amherst Manor Drive,Williamsville
Anchor Bar,7662 Transit Road,Williamsville
Anderson's,6075 Main Street,Williamsville
Apple Wood Cafe & Catering,5385 Main Street,Williamsville
Aramark at Ingram Micro,1759 Wehrle Drive,Williamsville
Arby's,6845 Main Street,Williamsville
Arirang Karaoke Cafe,1430B Millersport Highway,Williamsville
Arirang Korean & Japanese Restaurant,1416 Millersport Highway,Williamsville
Audubon Grill,500 Maple Road,Williamsville
Bagel Jay's Bakery & Cafe,100 A Plaza Drive,Williamsville
Baked Cupcakery,5428 Main Street,Williamsville
Bamboo China,5268 Main Street,Williamsville
Billy's Place,1424 Millersport Highway,Williamsville
Black & Blue Steak And Crab,5493 Sheridan Drive,Williamsville
Blu,424 Evans Street,Williamsville
Bocce Club Pizza,1614 Hopkins Road,Williamsville
Bocce Pizza,8214 Transit Road,Williamsville
Break'n Eggs Creperie,5235 Main Street,Williamsville
Brookdale Bassett Park,111 Saint Gregory Court,Williamsville
Brookdale Bassett Road,245 Bassett Road,Williamsville
Buffalo Brew Pub,6861 Main Street,Williamsville
Burger King #488,7110 Transit Road,Williamsville
Butterwood Brioso @ Wyndham Hotel,5195 Main Street,Williamsville
Cabernet's,9 North Ellicott Street,Williamsville
Caldon's 3 Dog Country Cafe,55 Spindrift Drive,Williamsville
Canterbury Woods,705 Renaissance Drive,Williamsville
Champion's Sports Bar & Grille,1042 Wehrle Drive,Williamsville
Charlie The Butcher's Kitchen,1065 Wehrle Drive,Williamsville
China King,726 Maple Road,Williamsville
China King,8218 Transit Road,Williamsville
Christian Central Academy,39 Academy Street,Williamsville
Christopher's Family Restaurant,820 Maple Road,Williamsville
Chrusciki Caffe,100 College Parkway,Williamsville
"Collette's Catering, Inc",962 Wehrle Drive,Williamsville
Concession Stand/Sunset Park,Harris Hill & Wehrle Drive,Williamsville
Congregation Shir Shalom,4660 Sheridan Drive,Williamsville
Country Club Of Buffalo-Pagoda,250 North Youngs Road,Williamsville
Country Club Of Buffalo - Main Kitchen,250 North Youngs Road,Williamsville
Country Club Of Buffalo - Pool SnackBar,250 North Youngs Road,Williamsville
Country Parkway Elementary School,35 Hollybrook Drive,Williamsville
Courtyard Marriott Food Service,4100 Sheridan Drive,Williamsville
Covelli's Custom Cream Food Truck,161 Shetland Drive,Williamsville
Creek View Restaurant,5629 Main Street,Williamsville
Cugino's Restaurant,6011 Main Street,Williamsville
Dairy Queen Grill-N-Chill,6711 Transit Road,Williamsville
Dandelions Restaurant,1340 North Forest Avenue,Williamsville
Dessert Deli,716 Maple Road,Williamsville
Dickster's Dogs,5564 Main Street,Williamsville
Dragon City,8595 Main Street,Williamsville
Dunkin' Donuts,727 Maple Road,Williamsville
Dunkin' Donuts,5165 Main Street,Williamsville
Dunkin Donuts,6800 Transit Road,Williamsville
Eastern Pearl,938 Maple Road,Williamsville
Eastern Pearl Mobile,938 Maple Road,Williamsville
ECC North - Tim Hortons - Building B700,6205 Main Street,Williamsville
ECC North Cafeteria,6205 Main Street,Williamsville
ECC North K-Building,6205 Main Street,Williamsville
ECC North Statler Erie Room Restaurant,6205 Main Street,Williamsville
Fiero,408 Evans Street,Williamsville
Firehouse Subs,5205 Transit Road,Williamsville
Forest Elementary School,250 North Forest Road,Williamsville
Friendly's Restaurant #7472,6651 Transit Road,Williamsville
FroYo Culture,8014 Transit Road,Williamsville
Fuji Grill I,736 Maple Road,Williamsville
Garden Buffet,7516 Transit Road,Williamsville
Gateway Longview Williamsville,6350 Main Street,Williamsville
George F Lamm Post #622 Grove,962 Wehrle Drive,Williamsville
George F. Lamm Post #622 American Legion,962 Wehrle Drive,Williamsville
Giancarlo's Sicilian Steakhouse & Pizzeria,5110 Main Street,Williamsville
Glen Park Tavern,5507 Main Street,Williamsville
Golden Duck,1840 Maple Road,Williamsville
Hampton Inn FSE,5455 Main Street,Williamsville
Heim Elementary School,155 Heim Road,Williamsville
Heim Middle School,175 Heim Road,Williamsville
Hyatt Place Hotel,5020 Main Street,Williamsville
Ivy's Vine Fine Salon & Cafe,8495 Sheridan Drive,Williamsville
Jimmy John's,4125 Transit Road,Williamsville
Kegler's Pub,7850 Transit Road,Williamsville
KFC/Taco Bell,8160 Transit Road,Williamsville
King Express,406 Evans Street,Williamsville
Korea House Woo Chon,402 Evans Street,Williamsville
La Nova Pizza & Wings,5151 Main Street,Williamsville
La Tolteca,7530 Transit Road,Williamsville
LaPorta's Pizzeria,485 West Klein Road,Williamsville
Libation Station,124 Plaza Drive,Williamsville
M & T Operations Center - Amherst,1100 Wehrle Drive,Williamsville
Main Street Popcorn,5546 Main Street,Williamsville
Main Transit Fire Dept. Banquet Hall,6777 Main Street,Williamsville
Mainstreet Market @ AVI Fiserv,6400 Main Street,Williamsville
Maple East Elementary School,1500 Maple Road,Williamsville
Maple West Elementary School,851 Maple Road,Williamsville
Maplemere Elementary School,236 East Maplemere,Williamsville
Marco's Italian Deli,5500 Main Street,Williamsville
Marco's Italian Deli,960 Maple Road,Williamsville
Mataji's @ La Quinta Inn,6619 Transit Road,Williamsville
Mattina's Pizzeria,6040 Sheridan Drive,Williamsville
McDonald's,5150 Sheridan Drive,Williamsville
McDonald's,4987 Transit Road,Williamsville
McDonald's,5316 Main Street,Williamsville
Melissa's Coffee House,5005 Sheridan Drive,Williamsville
Mighty Taco,6930 Transit Road,Williamsville
Mighty Taco,5495 Sheridan Drive,Williamsville
Mill Middle School,505 Mill Street,Williamsville
Milos,5877 Main Street,Williamsville
Moor Pat,78 East Spring Street,Williamsville
Muscarella's Pizza,5526 Main Street,Williamsville
National Fuel Gas Employee Cafeteria,6363 Main Street,Williamsville
Niagara Cafe @ Sodexo Financial Service Center,10 Earhart Drive,Williamsville
North Presbyterian Church,300 North Forest Road,Williamsville
Northrop Grumman,1740 Wehrle Drive,Williamsville
Olive Garden Italian Restaurant #1866,7700 Transit Road,Williamsville
Original Pancake House,5479 Main Street,Williamsville
Paint on Tap,5762 Main Street,Williamsville
Panera Bread,5311 Main Street,Williamsville
Panera Bread,8200 Transit Road,Williamsville
Parings Wine Bar,5893 Main Street,Williamsville
Park Country Club - Pool Snack,4949 Sheridan Drive,Williamsville
Park Country Club Halfway House,4949 Sheridan Drive,Williamsville
Park Country Club Of Buffalo Main Kitchen,4949 Sheridan Drive,Williamsville
Paula's Donuts,8560 Main Street,Williamsville
Picasso's Pizza Restaurant,6812 Transit Road,Williamsville
Pie Mania,4545 Transit Road,Williamsville
Pizza Hut,7470 Transit Road,Williamsville
Pizza Plant Italian Pub,7770 Transit Road,Williamsville
Pizza Works,712 Maple Road,Williamsville
Proformance Sports Training,1615 Amherst Manor Drive,Williamsville
Protocol Restaurant,6766 Transit Road,Williamsville
Rachel's Cafe & Deli,5953 Main Street,Williamsville
Red Lobster,7520 Transit Road,Williamsville
Regal Cinemas Transit Center,6707 Transit Road,Williamsville
Renee's Deli,6225 Sheridan Drive Suite 106,Williamsville
Rinks,1615 Amherst Manor Drive,Williamsville
Rizotto,930 Maple Road,Williamsville
Rocco's Woodfired Pizza,5433 Transit Road,Williamsville
Romeo & Juliet's Bakery & Caffe,5199 Sheridan Drive,Williamsville
Saigon Bangkok,8080 Transit Road,Williamsville
Sake Cafe,8222 Transit Road,Williamsville
Santora's Pizza Pub & Grill,1402 Millersport Highway,Williamsville
Santora's Pizza Pub & Grill,7800 Transit Road,Williamsville
Sesame House Restaurant,134 Plaza Drive,Williamsville
Sheridan Hill Elementary School,4560 Boncrest Drive East,Williamsville
Simply Sweet Bakery,5742 Main Street,Williamsville
Skybox Grille,1615 Amherst Manor Drive,Williamsville
Sorrentino's Spaghetti House,5640 Main Street,Williamsville
Soupherb Gourmet,5403 Sheridan Drive,Williamsville
Spot Coffee,5205 Transit Road,Williamsville
Spot Coffee,5330 Main Street,Williamsville
Squeeze Juicery,5419 Main Street,Williamsville
Starbucks Coffee,8250 Transit Road,Williamsville
Starbucks Coffee,5395 Sheridan Drive,Williamsville
Starbucks Coffee #7340,5429 Main Street,Williamsville
Staybridge Suites Food Service,1290 Sweet Home Road,Williamsville
St. Gregory The Great Ministry Center and Cafe,100 St. Gregory Court,Williamsville
St. Gregory The Great School,250 St. Gregory Court,Williamsville
St. Peter & Paul School Cafeteria,5480 Main Street,Williamsville
Subway,5469 Sheridan Drive,Williamsville
Subway,5163 Main Street,Williamsville
Subway,8126 Transit Road,Williamsville
Subway,4545 Transit Road,Williamsville
Sun's Mongolian Grill & Sushi Bar,7590 Transit Road,Williamsville
Sunshine Cafe,6400 Sheridan Drive 118,Williamsville
Sweet Jenny's at the Mill,5732 Main Street,Williamsville
Sweet Keaton's,4545 Transit Road,Williamsville
Tandoori's Royal Indian Cuisine/The Palms Banquet Center,7740 Transit Road,Williamsville
Ted's Hot Dogs,7018 Transit Road,Williamsville
TGI Friday's,6850 Main Street,Williamsville
Thai Orchid Cafe,416 Evans Street,Williamsville
The Cedars of St. John Maron,2040 Wehrle Drive,Williamsville
The Eagle House Restaurant,5578 Main Street,Williamsville
"The Golden Parachute Restaurant, Deli Catering Company",5735 Main Street,Williamsville
The Irishman Pub & Eatery,5601 Main Street,Williamsville
The Original Soupman,5225 Sheridan Drive,Williamsville
The Pita Place,412 Evans Street,Williamsville
The Residence Inn By Marriott,100 Maple Road,Williamsville
The Village Grille,5650 Main Street,Williamsville
Theodore's Red Hots,7500 Transit Road,Williamsville
Tim Horton's,1810 Maple Road,Williamsville
Tim Horton's,4545 Transit Road,Williamsville
Tim Horton's at Crosby,771 Wehrle Drive,Williamsville
Tim Hortons,5225 Sheridan Drive,Williamsville
Tim Hortons,870 Maple Road,Williamsville
Tim Hortons,1060 Wehrle Drive,Williamsville
Tim Hortons - In Noco Express,6125 Main Street,Williamsville
Tim Hortons Cold Stone Creamery,5140 Main Street,Williamsville
Tim Hortons # 5665,7860 Transit Road,Williamsville
Tim Hortons # 9014,6687 Transit Road,Williamsville
Tim Hortons @ Millard Fillmore Suburban,1540 Maple Road,Williamsville
Tony Walker & Co. Beauty Bar,5110 Main Street,Williamsville
Trattoria Aroma,5229 Main Street,Williamsville
Univera Health Care,205 Park Club Lane,Williamsville
VFW Post 416,18 East Spring Street,Williamsville
Victor Dean Training,5225 Sheridan Drive,Williamsville
VIP Karaoke Lounge & Restaurant,964 Maple Road,Williamsville
Wasabi,100 Plaza Drive Suite C,Williamsville
Wendy's Old Fashioned Hamburgers #818,6940 Transit Road,Williamsville
Wendy's Old Fashioned Hamburgers #826,5244 Main Street,Williamsville
Williamsville Bar and Grille,6621 Main Street,Williamsville
Williamsville North High School,1595 Hopkins Road,Williamsville
Williamsville South High School,5950 Main Street,Williamsville
Wok 28,1634 Hopkins Road,Williamsville
Wok & Roll,5467 Sheridan Drive,Williamsville
Wolter's Bakery,5225 Sheridan Drive,Williamsville
World Gym,5435 Sheridan Drive,Williamsville
Yellow Jaguar,7200 Transit Road,Williamsville
Yo Betty,543 West Klein Road,Williamsville
Yotality Frozen Yogurt,5759 Main Street,Williamsville
Nagel's Tombstone Saloon,12 Old Glenwood Road,Aurora
Olde Tyme Chet's,437 Olean Road,Aurora
Andiamo Takeout Bistro,545 West Klein Road,West Amherst
Organic 3 Cafe,4446 Main Street,Snyder
Squire on Main,4548 Main Street,Snyder
Bebe's Place,333 Reiman Street,Sloan
Beginnings,35 Crocker Street,Sloan
Kiebzak's Restaurant,38 Crocker Street,Sloan
Nowak's Tavern,1458 Lovejoy Street,Sloan
Overtime Sports Bar & Grill,2055 Broadway Street,Sloan
Silver Fox Inn,2249 Broadway Street,Sloan
Sloan Active Hose #1,55 Gates Street,Sloan
Sloan Senior Center,140 Halstead Avenue,Sloan
St. Andrew's Parish Hall,111 Crocker Street,Sloan
Wally's Cafe and Pizzeria,2093 Broadway Street,Sloan
Woodrow Wilson School,166 Halstead Avenue,Sloan
"""R"" Bar & Grill",2139 Broadway Street,Sloan
Tuscan Wood Fired Pizza Catering Truck,17 Thomas Maria Circle,Webster
Country Roadhouse Grill,12249 Olean Road,Sardinia
Gibson's Milestone,11449 Olean Road,Sardinia
Nicolo's Restaurant,12459 Olean Road,Sardinia
Shamrock Inn Bar & Grill,12829 Route 39,Sardinia
Stevie Nic's Bar and Grill,12499 Savage Road,Sardinia
Strawberry Fields,13760 East Schutt Road,Sardinia
Abbott's Frozen Custard Truck,4791 Lake Avenue,Rochester
Brick-N-Motor,1184 Emerson Street,Rochester
Chef's Catering,1700 East Avenue,Rochester
Le Petit Poutine,625 Atlantic Avenue,Rochester
Macarollin Food Truck,1184 Emerson Street,Rochester
Smoothies Plus,50 City View Drive,Rochester
The Meatball Truck Co. LLC,17 Mitchell Road,Pittsford
Tredway's Pit Stop,904 West State Street,Olean
C and C Burger Company,448 Oliver Street,North Tonawanda
J & L Boulevard BBQ,697 Erie Road,North Tonawanda
JD Enterprise,47 Porter Avenue,North Tonawanda
Knight Slider Food Truck,452 Oliver Street,North Tonawanda
O.G. Wood Fire,165 Division Street,North Tonawanda
Papa's Pizza Grocery Truck,448 Oliver Street,North Tonawanda
Papa's Pizza Truck Inc. 5,448 Oliver Street,North Tonawanda
Papa's Pizza Truck Inc. 6,448 Oliver Street,North Tonawanda
The Lunch Truck,448 Oliver Street,North Tonawanda
American Legion Post #567,3740 North Buffalo Road,Orchard Park
"Amvets Hank Nowak Post 45, Inc",3071 Abbott Road,Orchard Park
Anjon's Pizzeria,5427 South Abbott Road,Orchard Park
Arby's Restaurant,3235 Southwestern Boulevard,Orchard Park
Baker Road School,3330 Baker Road,Orchard Park
Big Tree Inn,4277 South Abbott Road,Orchard Park
Bob O Link Golf Club Inc,4085 Transit Road,Orchard Park
Brookdale Orchard Glen,6055 Armor Road,Orchard Park
Buffalo's Best Grill,3700 Southwestern Boulevard,Orchard Park
Buffalo's Best Grill,3700 Southwestern Boulevard,Orchard Park
Buffalo Sports Garden,2945 Southwestern Boulevard,Orchard Park
Cappelli's Pizzeria & Catering,3643 North Buffalo Street,Orchard Park
Center Ice Cafe,75 Weiss Road,Orchard Park
Charlie The Butcher's Express,4169 North Buffalo Street,Orchard Park
China Garden,4070 North Buffalo Street,Orchard Park
Cold Stone Creamery,3464 Amelia Drive,Orchard Park
Custard Lite,4931 Chestnut Ridge Road,Orchard Park
Danny's South,4300 Abbott Road,Orchard Park
Dao Sushi & Grill Japanese Steak House,3200 Orchard Park Road,Orchard Park
Denny's Restaurant,3165 Southwestern Boulevard,Orchard Park
Duerr Road Concession Stand,Duerr Road,Orchard Park
ECC South,4041 Southwestern Boulevard,Orchard Park
ECC South Concession Stand,4041 Southwestern Boulevard,Orchard Park
Eggert Road Elementary School,3580 Eggert Road,Orchard Park
Ellicott Elementary School,5180 Ellicott Road,Orchard Park
F'real Milkshakes,4298 South Buffalo Road,Orchard Park
Fox Run At Orchard Park,One Fox Run Lane,Orchard Park
Frank Young's Sports Arena,3651 North Buffalo Road,Orchard Park
Fuji Grill III,4109 North Buffalo Street,Orchard Park
Homegrown Bistro,4211 North Buffalo Road,Orchard Park
Hoopla! Frozen Yogurt,3229B Southwestern Boulevard,Orchard Park
Jack Devine's Irish Pub & Restaurant,4170 Southwestern Boulevard,Orchard Park
Joan's Place,5407 South Abbott Road,Orchard Park
Kettle's Korner,3719 Abbott Road,Orchard Park
La Belle Epicure Catering @ Orchard Park Presbyterian Church,4369 South Buffalo Road,Orchard Park
LaGalleria Restaurant,3923 Southwestern Boulevard,Orchard Park
Lake Shore Behavioral Health,3176 Abbott Road,Orchard Park
Little Caesars Pizza,3009 Union Road,Orchard Park
Longhorn Steakhouse #5450,3494 Amelia Drive,Orchard Park
Louie's Pizza at Chestnut Ridge Casino,6121 Chestnut Ridge Road,Orchard Park
Louie's Texas Red Hots,3905 Southwestern Boulevard,Orchard Park
Mangia Restorante & Caffe',4264 North Buffalo Street,Orchard Park
Manhattan Bagel,4110 North Buffalo Street,Orchard Park
Mansard Inn,3365 Abbott Road,Orchard Park
Mayer's Concessions(French Fry),3700 Southwestern Boulevard,Orchard Park
Mayers Concessions Shortcake,3700 Southwestern Boulevard,Orchard Park
McDonald's Restaurant,3232 Orchard Park Road,Orchard Park
Mentholatum Company Employee Cafeteria,707 Sterling Drive,Orchard Park
Mighty Taco,3340 Southwestern Boulevard,Orchard Park
Moe's Southwest Grill,3231 Southwestern Boulevard,Orchard Park
Nativity Of Our Lord School,4414 South Buffalo Street,Orchard Park
O'Neill's Stadium Inn,3864 Abbott Road,Orchard Park
OP Social Tap & Grille,4247 North Buffalo Street,Orchard Park
Orchard Park Country Club - Snack Bar,4777 South Buffalo Road,Orchard Park
Orchard Park Country Club Inc.,4777 South Buffalo Road,Orchard Park
Orchard Park Little Loop Football,4520 California Road,Orchard Park
Orchard Park Middle School,60 South Lincoln Avenue,Orchard Park
Orchard Park Senior Center,70 Linwood Avenue,Orchard Park
Orchard Park Senior High School,4040 Baker Road,Orchard Park
Orchard Park Senior High School Commons,4040 Baker Road,Orchard Park
Orchard Park United Methodist,3700 North Buffalo Street,Orchard Park
Original Pancake House,3019 Union Road,Orchard Park
Panera Bread 1119,3995 North Buffalo Road,Orchard Park
Pappaceno's Pizza,4151 North Buffalo Street,Orchard Park
Pine Hill Coffee Service Commissary,3538 California Road,Orchard Park
Pine Hill Truck Unit #1,3538 California Road,Orchard Park
Pine Hill Truck Unit #10,3538 California Road,Orchard Park
Pine Hill Truck Unit #11,3538 California Road,Orchard Park
Pine Hill Truck Unit #12,3538 California Road,Orchard Park
Pine Hill Truck Unit #14,3538 California Road,Orchard Park
Pine Hill Truck Unit #16,3538 California Road,Orchard Park
Pine Hill Truck Unit #17,3538 California Road,Orchard Park
Pine Hill Truck Unit #19,3538 California Road,Orchard Park
Pine Hill Truck Unit #2,3538 California Road,Orchard Park
Pine Hill Truck Unit #20,3538 California Road,Orchard Park
Pine Hill Truck Unit #21,3538 California Road,Orchard Park
Pine Hill Truck Unit #22,3538 California Road,Orchard Park
Pine Hill Truck Unit #23,3538 California Road,Orchard Park
Pine Hill Truck Unit #24,3538 California Road,Orchard Park
Pine Hill Truck Unit #25,3538 California Road,Orchard Park
Pine Hill Truck Unit #26,3538 California Road,Orchard Park
Pine Hill Truck Unit #27,3538 California Road,Orchard Park
Pine Hill Truck Unit #28,3538 California Road,Orchard Park
Pine Hill Truck Unit #29,3538 California Road,Orchard Park
Pine Hill Truck Unit #3,3538 California Road,Orchard Park
Pine Hill Truck Unit #30,3538 California Road,Orchard Park
Pine Hill Truck Unit #31,3538 California Road,Orchard Park
Pine Hill Truck Unit #32,3538 California Road,Orchard Park
Pine Hill Truck Unit #33,3538 California Road,Orchard Park
Pine Hill Truck Unit #34,3538 California Road,Orchard Park
Pine Hill Truck Unit #36,3538 California Road,Orchard Park
Pine Hill Truck Unit #37,3538 California Road,Orchard Park
Pine Hill Truck Unit #38,3538 California Road,Orchard Park
Pine Hill Truck Unit #39,3538 California Road,Orchard Park
Pine Hill Truck Unit #4,3538 California Road,Orchard Park
Pine Hill Truck Unit #41,3538 California Road,Orchard Park
Pine Hill Truck Unit #42,3538 California Road,Orchard Park
Pine Hill Truck Unit #43,3538 California Road,Orchard Park
Pine Hill Truck Unit #5,3538 California Road,Orchard Park
Pine Hill Truck Unit #6,3538 California Road,Orchard Park
Pine Hill Truck Unit #7,3538 California Road,Orchard Park
Pine Hill Truck Unit #8,3538 California Road,Orchard Park
Pine Hill Truck Unit #9,3538 California Road,Orchard Park
Pine Hill Truck Unit #S1,3538 California Road,Orchard Park
Pino's Pizza,3698 Abbott Road,Orchard Park
Red Robin America's Gourmet Burgers,3460 Amelia Drive,Orchard Park
Regal Cinemas Quaker Crossing,3450 Amelia Drive,Orchard Park
Rix Country Store,3545 North Buffalo Street,Orchard Park
Rix Country Store Ellicott Road,7025 Ellicott Road,Orchard Park
Rooth's Sky-Lite,3052 Old Transit Road,Orchard Park
Rooth's Sky-Lite Halfway House,3052 Old Transit Road,Orchard Park
Route 20 Ice Cream,2783 Southwestern Boulevard,Orchard Park
RWS 102 Concession Stand,1 Bills Drive,Orchard Park
RWS 104 Concession Stand,1 Bills Drive,Orchard Park
RWS 106 Concession Stand,1 Bills Drive,Orchard Park
RWS 107 Concession Stand,1 Bills Drive,Orchard Park
RWS 108 Concession Stand,1 Bills Drive,Orchard Park
RWS 109 Concession Stand,1 Bills Drive,Orchard Park
